Goals,Deaths,Reward,Step 
58,800,-1.00028,49982
58,800,-5.448073E-05,50008
58,801,-1.000056,50058
58,802,-1.000272,50063
58,803,-1.000163,50108
58,804,-1.000272,50113
58,805,-1.000163,50178
58,806,-1.000272,50243
58,807,-1.000272,50248
58,808,-1.000168,50278
58,809,-0.98025,50283
58,810,-1.000054,50423
58,811,-1.000272,50483
58,812,-1.00028,50543
59,812,1.134855,50618
59,813,-0.99605,50733
59,814,-1.000272,50738
60,814,1.178299,50798
60,815,-0.98025,50803
60,816,-1.000112,50848
60,817,-0.98025,50853
60,818,-1.000109,50968
60,819,-1.000272,50973
60,820,-1,51038
60,821,-1.000054,51073
60,822,-1.000272,51078
60,823,-1.000163,51093
60,824,-1.000272,51098
60,825,-1,51123
60,826,-1.000112,51178
60,827,-1.000272,51298
60,828,-1,51333
60,829,-1.000272,51463
60,830,-1.000272,51468
60,831,-1.000112,51518
60,832,-1.000272,51523
60,833,-0.99605,51578
60,834,-0.98025,51643
60,835,-1.000272,51648
60,836,-1,51823
60,837,-0.98025,51888
60,838,-1.00028,51893
60,839,-1.000272,51958
60,840,-1.000272,52023
60,841,-1.000218,52203
60,842,-1,52243
60,843,-1,52343
60,844,-0.98815,52393
60,845,-1,52498
60,846,-1.000218,52533
60,847,-1,52698
60,848,-1.000272,52703
60,849,-1.00028,52708
60,850,-1.00028,52713
61,850,1.076064,52848
61,851,-1.00028,52853
61,852,-1.000163,52948
61,853,-1.000272,53008
61,854,-1,53118
61,855,-1,53163
61,856,-1.000218,53208
61,857,-1.000272,53278
61,858,-0.9921,53343
61,859,-1.000163,53383
61,860,-1.000272,53388
61,861,-0.98025,53393
61,863,-2.000164,53453
61,864,-1.000272,53668
61,865,-1.000272,53733
61,866,-1.000272,53793
61,868,-2.000168,53858
61,869,-1.000224,53908
61,871,-2.000164,54043
61,872,-1.000054,54208
62,872,1.173596,54273
62,873,-1.000168,54318
62,874,-1,54348
62,875,-1.000272,54353
62,876,-1.000272,54443
62,877,-1.000163,54513
62,878,-1.000272,54518
62,879,-0.98025,54598
62,880,-1.000112,54713
62,881,-0.98025,54718
62,882,-1.000272,54723
62,883,-1.000218,54753
62,884,-1.00028,54823
62,885,-1.000054,54878
62,886,-1,54923
62,887,-1.00028,55008
62,888,-1,55023
62,889,-1.000054,55123
62,890,-1.000272,55183
62,891,-0.9921,55423
62,892,-1.000272,55428
62,893,-1.000054,55478
62,894,-1.000218,55533
62,895,-0.98025,55538
62,896,-1.000218,55863
63,896,1.163662,55928
63,897,-1.000218,55983
63,898,-1.000163,56028
63,899,-1.000054,56143
63,900,-1.000272,56148
63,901,-1.000272,56233
63,902,-1.000109,56358
63,903,-1.000272,56363
63,904,-1.000272,56428
63,905,-1.000109,56468
64,905,1.079728,56593
64,906,-1.000272,56598
64,907,-0.99605,56648
64,908,-1,56763
64,909,-1.000272,56768
64,910,-1,56818
64,911,-1.000112,56938
64,912,-1.000109,57098
64,913,-1.000056,57263
64,914,-1,57303
64,915,-1.000272,57498
64,916,-1,57573
64,917,-1.00028,57578
64,918,-0.98025,57638
64,919,-1.00028,57643
64,920,-1.000272,57648
64,921,-1.000272,57708
64,922,-1.000272,57713
64,923,-1.000272,57783
64,924,-1.000163,57838
64,925,-1.00028,57843
64,926,-1.000168,57893
64,927,-1.000054,57948
64,928,-1.000272,57953
64,929,-1,57993
64,930,-1.000272,58053
64,931,-1.000272,58123
64,932,-1.000272,58128
64,933,-0.9842,58233
64,934,-0.98025,58378
64,935,-1.000272,58458
64,936,-1.000272,58518
64,937,-1.000168,58698
64,938,-0.9842,58813
64,939,-1.000272,58873
64,940,-0.98025,58948
64,941,-1.000272,59028
64,942,-1.000112,59148
64,943,-1.000272,59153
64,945,-2.000168,59213
64,946,-1.000054,59308
65,946,1.079728,59433
65,947,-1.000272,59498
65,948,-1.000272,59563
65,950,-2.000218,59683
65,951,-1.000168,59793
65,952,-1.000272,59798
65,953,-0.9842,59868
65,954,-1.000272,59938
65,955,-1.00028,59943
65,956,-0.98025,59948
65,957,-1.000112,60038
65,959,-2.000164,60163
65,960,-1.00028,60168
65,961,-1.000168,60273
65,962,-1,60338
65,963,-1.00028,60343
65,964,-1.000272,60348
65,965,-0.98025,60413
65,966,-0.98025,60428
65,967,-1.000163,60463
66,967,1.123184,60548
66,968,-1.000163,60663
66,969,-1.000163,60723
66,970,-0.98025,60793
66,971,-1.000218,60833
66,972,-0.98815,60878
66,973,-1.000272,60958
66,974,-1.000272,60963
66,975,-1.000272,60968
66,976,-0.99605,60998
66,977,-1.000272,61003
67,977,1.148981,61073
67,978,-0.98025,61193
67,979,-1.000218,61338
67,980,-1,61393
67,981,-1.000163,61433
67,982,-1.000272,61438
67,983,-1.000272,61498
67,984,-1.000272,61503
67,985,-1.000112,61593
67,986,-1,61658
67,987,-1.000163,61753
67,988,-1.000163,61948
67,989,-1.000272,61988
67,990,-1.000168,62048
67,991,-0.98025,62178
67,992,-1.000272,62183
67,993,-1.000054,62298
67,994,-1.000054,62393
67,995,-1.000272,62583
67,996,-1.000163,62653
67,997,-1.000163,62753
67,998,-1.000272,62923
68,998,1.054372,63108
68,999,-1.00028,63113
68,1000,-1.000054,63158
68,1001,-1.000272,63313
68,1002,-1,63398
68,1003,-1.000272,63523
68,1004,-1.000054,63583
68,1005,-1.000272,63588
68,1006,-0.98025,63653
68,1007,-0.98025,63713
68,1008,-1.000272,63793
