Goals,Deaths,Reward,Step 
75,994,-1,121290
75,995,-1,121370
75,996,-1,121570
75,997,-1,121695
75,998,-1,121850
75,999,-1,121970
75,1000,-1,122195
75,1001,-1,122255
75,1002,-1,122390
75,1003,-1,122520
76,1003,1.04878,122725
76,1004,-1,122935
77,1004,1.05814,123110
77,1005,-1,123215
77,1006,-1,123265
77,1007,-1,123365
77,1008,-1,123425
77,1009,-1,123590
78,1009,1.055866,123770
78,1010,-1,123830
78,1011,-1,123990
78,1012,-1,124090
78,1013,-1,124185
78,1014,-1,124260
78,1015,-1,124370
78,1016,-1,124505
78,1017,-1,124615
79,1017,1.032787,124920
79,1018,-1,125015
80,1018,1.043478,125245
80,1019,-1,125360
81,1019,1.040323,125610
81,1020,-1,125780
82,1020,1.035461,126065
83,1020,1.052632,126255
84,1020,1.043103,126490
84,1021,-1,126620
85,1021,1.043478,126850
85,1022,-1,127035
85,1023,-1,127175
85,1024,-1,127335
85,1025,-1,127620
85,1026,-1,127700
85,1027,-1,127760
86,1027,1.046296,127980
86,1028,-1,128075
86,1029,-1,128155
86,1030,-1,128410
86,1031,-1,128605
86,1032,-1,128700
86,1033,-1,128880
86,1034,-1,129050
87,1034,1.046296,129270
88,1034,1.035714,129550
88,1035,-1,129790
88,1036,-1,129850
88,1037,-1,129910
88,1038,-1,130070
88,1039,-1,130265
88,1040,-1,130400
88,1041,-1,130475
89,1041,1.03096,130800
89,1042,-1,130985
89,1043,-1,131040
89,1044,-1,131275
90,1044,1.04386,131505
90,1045,-1,131580
91,1045,1.051813,131775
91,1046,-1,131915
91,1047,-1,132075
91,1048,-1,132185
91,1049,-1,132390
92,1049,1.029155,132735
92,1050,-1,132850
92,1051,-1,132965
93,1051,1.049505,133170
93,1052,-1,133255
93,1053,-1,133320
93,1054,-1,133545
94,1054,1.040161,133795
94,1055,-1,133955
94,1056,-1,134010
94,1057,-1,134080
94,1058,-1,134165
94,1059,-1,134295
94,1060,-1,134425
94,1061,-1,134485
94,1062,-1,134625
94,1063,-1,134685
94,1064,-1,134805
94,1065,-1,135005
94,1066,-1,135065
94,1067,-1,135165
94,1068,-1,135245
94,1069,-1,135340
94,1070,-1,135405
94,1071,-1,135530
94,1072,-1,135705
94,1073,-1,135775
94,1074,-1,135820
95,1074,1.039841,136075
95,1075,-1,136125
95,1076,-1,136215
95,1077,-1,136375
95,1078,-1,136525
95,1079,-1,136605
95,1080,-1,136845
95,1081,-1,136980
95,1082,-1,137265
95,1083,-1,137345
95,1084,-1,137395
95,1085,-1,137440
95,1086,-1,137570
96,1086,1.045662,137790
96,1087,-1,137995
96,1088,-1,138080
96,1089,-1,138155
96,1090,-1,138415
96,1091,-1,138660
96,1092,-1,138825
96,1093,-1,138890
96,1094,-1,139005
96,1095,-1,139050
96,1096,-1,139230
96,1097,-1,139370
96,1098,-1,139450
96,1099,-1,139630
97,1099,1.033445,139930
97,1100,-1,140040
97,1101,-1,140095
97,1102,-1,140255
98,1102,1.033898,140550
98,1103,-1,140670
98,1104,-1,140750
98,1105,-1,140860
99,1105,1.046729,141075
99,1106,-1,141190
99,1107,-1,141425
99,1108,-1,141630
99,1109,-1,141930
100,1109,1.040161,142180
100,1110,-1,142315
100,1111,-1,142395
100,1112,-1,142605
100,1113,-1,142760
100,1114,-1,142820
100,1115,-1,142890
100,1116,-1,143055
100,1117,-1,143315
100,1118,-1,143430
101,1118,1.042017,143670
101,1119,-1,143775
102,1119,1.044444,144000
102,1120,-1,144125
103,1120,1.03125,144445
103,1121,-1,144520
103,1122,-1,144615
104,1122,1.039841,144870
104,1123,-1,144975
104,1124,-1,145085
104,1125,-1,145180
104,1126,-1,145230
104,1127,-1,145365
104,1128,-1,145460
104,1129,-1,145540
105,1129,1.03663,145815
105,1130,-1,145900
105,1131,-1,146010
105,1132,-1,146120
105,1133,-1,146195
106,1133,1.04902,146400
106,1134,-1,146510
106,1135,-1,146595
106,1136,-1,146660
106,1137,-1,146795
106,1138,-1,146850
106,1139,-1,147030
106,1140,-1,147085
106,1141,-1,147160
106,1142,-1,147320
106,1143,-1,147405
106,1144,-1,147670
106,1145,-1,147925
106,1146,-1,148120
106,1147,-1,148165
106,1148,-1,148275
106,1149,-1,148500
106,1150,-1,148575
107,1150,1.046729,148790
107,1151,-1,148980
107,1152,-1,149035
107,1153,-1,149225
107,1154,-1,149360
107,1155,-1,149415
107,1156,-1,149565
107,1157,-1,149695
107,1158,-1,149810
107,1159,-1,149910
107,1160,-1,149975
108,1160,1.037175,150245
108,1161,-1,150305
108,1162,-1,150380
108,1163,-1,150540
108,1164,-1,150710
108,1165,-1,150905
109,1165,1.043668,151135
109,1166,-1,151200
109,1167,-1,151265
109,1168,-1,151510
109,1169,-1,151695
109,1170,-1,151965
109,1171,-1,152060
109,1172,-1,152270
110,1172,1.043103,152505
110,1173,-1,152585
110,1174,-1,152705
110,1175,-1,152815
110,1176,-1,152950
110,1177,-1,153140
110,1178,-1,153235
110,1179,-1,153330
110,1180,-1,153390
111,1180,1.046083,153610
111,1181,-1,153670
111,1182,-1,153720
111,1183,-1,153845
111,1184,-1,154010
111,1185,-1,154105
